MIN;AVG;MAX
11;80;95
47;88;104
15;85;102
36;78;94
48;81;90
51;84;91
48;84;94
78;88;95
45;84;94
50;76;90
14;69;89
17;68;89
27;69;90
26;70;90
25;72;90
33;68;89
23;69;88
49;82;89
45;78;87
15;72;87
18;74;88
20;78;100
20;77;101
18;67;102
3;50;93
17;58;85
20;72;104
19;75;102
19;82;100
20;87;103
19;85;101
18;77;100
3;75;99
19;61;94
20;77;101
20;80;103
3;66;97
19;73;102
20;83;104
19;79;102
19;80;102
19;61;94
20;73;99
20;70;102
19;81;101
19;86;101
20;76;101
20;90;106
23;92;107
23;87;105
3;70;102
19;80;106
23;92;105
20;90;107
20;85;105
23;92;106
23;92;106
19;94;107
19;94;106
23;95;108
19;90;108
19;91;108
19;94;106
19;94;106
21;83;104
9;82;101
18;85;100
19;81;101
18;82;103
18;76;100
20;86;103
19;81;102
18;82;101
19;85;102
18;86;101
19;87;105
18;73;102
19;78;100
18;74;98
18;83;102
23;81;102
3;73;99
17;56;72
12;62;77
36;64;76
34;60;75
39;65;76
41;68;78
36;62;75
37;65;75
39;66;74
23;60;76
22;58;74
23;64;75
24;51;74
13;47;77
18;59;76
17;54;75
16;59;75
20;64;76
17;61;77
20;62;77
21;63;76
19;62;76
20;64;75
17;55;76
18;50;78
20;60;75
17;53;74
18;50;73
3;46;70
3;49;65
3;43;66
13;47;66
15;53;67
19;56;69
16;54;66
16;42;67
16;47;65
6;48;65
14;57;74
18;55;75
18;59;74
17;49;71
18;58;75
16;57;76
16;57;75
8;52;74
18;56;73
17;47;76
18;60;79
18;57;75
19;64;77
18;66;76
18;64;77
19;48;77
18;55;74
18;56;75
13;57;77
17;65;78
43;71;77
38;64;79
37;67;78
17;69;79
13;56;79
18;60;82
19;62;81
23;69;79
19;58;78
21;66;80
20;61;79
18;65;80
23;66;80
22;62;79
3;61;79
22;63;78
20;71;80
44;70;79
18;63;75
14;62;79
14;59;79
23;61;78
20;64;79
22;63;77
43;72;80
20;63;79
22;65;80
19;69;79
20;64;79
21;69;80
22;64;77
20;63;78
20;66;81
3;51;77
14;49;70
20;67;79
13;59;77
12;66;79
20;55;77
22;70;79
20;67;79
39;71;79
43;71;81
44;71;79
20;69;80
17;57;78
15;56;80
16;49;79
16;51;77
16;61;79
10;60;80
18;63;81
23;67;79
19;64;79
22;62;78
23;71;79
20;67;79
19;67;79
20;70;80
19;65;78
3;64;77
16;64;79
21;65;78
20;65;78
19;59;75
12;59;78
44;68;78
23;67;79
20;64;79
17;61;79
19;59;80
22;61;80
23;64;79
21;62;79
21;67;81
42;69;77
40;67;75
25;69;78
20;65;78
24;68;79
22;66;78
21;60;77
3;56;80
24;69;80
25;68;79
3;55;79
23;70;79
23;69;80
22;65;78
23;68;78
41;72;79
42;72;80
45;72;81
44;73;79
45;72;79
18;64;78
14;64;79
20;60;76
9;65;79
15;57;81
3;65;79
16;52;78
20;69;80
18;65;79
3;61;79
16;60;80
18;69;80
18;65;79
