MIN;AVG;MAX
8;62;73
36;62;74
41;64;71
13;61;71
38;60;72
27;58;67
39;61;69
37;61;68
28;60;76
54;70;81
37;62;70
42;61;69
36;60;70
39;61;70
36;61;69
38;61;70
38;61;69
38;61;70
40;60;68
39;62;70
37;61;70
37;63;71
40;64;73
38;60;70
38;61;69
40;59;70
33;59;68
39;60;69
40;61;70
39;61;70
36;61;70
37;57;70
32;57;67
19;63;75
36;59;70
11;48;72
34;49;56
34;51;56
33;51;56
36;51;55
31;47;54
30;47;55
14;49;56
37;52;58
33;52;61
34;54;60
33;54;60
38;54;61
34;52;59
33;52;59
36;51;57
33;52;59
34;52;58
37;52;58
35;53;59
35;53;59
37;52;58
36;52;58
35;52;60
36;52;58
37;50;58
37;51;58
33;46;54
32;49;59
31;52;58
36;52;59
34;52;61
30;51;59
40;52;59
35;52;58
34;53;60
34;51;58
32;52;57
31;52;58
36;54;61
37;53;60
36;53;59
36;53;60
36;52;60
32;51;58
32;49;57
36;49;60
32;50;59
33;52;58
34;51;58
35;53;59
35;53;60
35;51;57
33;50;58
32;50;57
36;50;58
10;44;58
16;40;56
13;46;57
18;46;58
31;44;57
12;46;56
15;42;57
14;45;57
29;46;58
14;41;56
32;46;53
30;44;53
11;47;58
31;48;58
29;45;52
32;48;57
27;46;57
20;64;83
29;71;83
46;73;82
42;70;81
45;67;77
34;70;81
50;76;82
51;77;82
51;75;82
47;71;79
10;63;77
46;65;77
37;62;78
49;71;79
37;66;80
41;62;79
41;68;80
41;70;80
15;62;78
40;62;70
12;55;73
13;45;72
12;14;15
12;20;58
12;18;54
13;14;15
12;14;15
13;45;71
42;67;73
42;68;73
40;68;73
42;68;74
42;68;73
40;68;73
42;69;73
42;68;73
42;69;73
41;68;73
41;67;73
42;69;74
41;66;74
16;51;73
11;55;73
32;44;49
28;42;48
33;44;48
31;43;48
17;42;50
50;73;81
42;73;80
41;64;79
40;66;78
15;55;76
19;41;57
36;50;57
42;56;60
41;63;91
47;74;81
47;75;81
23;71;80
30;62;79
40;71;89
16;61;71
36;60;72
38;57;71
44;62;72
43;61;71
38;62;72
31;50;67
15;58;71
42;64;72
43;65;72
43;64;72
46;67;73
45;67;74
39;64;73
18;59;72
46;67;77
44;67;76
35;61;76
46;68;74
46;66;72
29;78;1410
33;47;53
33;47;53
16;57;72
40;62;73
41;63;71
37;60;68
41;63;69
39;64;70
39;60;69
35;58;67
38;58;64
38;60;68
35;59;67
38;60;68
37;59;70
41;63;70
38;60;68
37;58;68
36;60;66
15;51;69
30;46;50
30;46;50
29;46;50
31;47;50
34;47;51
27;44;50
33;46;50
32;45;50
33;47;50
30;43;49
31;46;49
26;45;49
31;46;49
30;45;49
31;47;50
33;46;50
30;46;49
32;46;50
31;45;50
31;44;50
25;42;49
30;42;49
28;43;49
29;42;48
30;43;49
31;43;49
31;46;50
27;44;50
25;31;35
30;33;35
15;28;34
20;30;37
33;50;56
35;51;56
17;46;50
24;40;48
25;44;50
31;45;50
29;43;49
26;42;48
30;42;49
30;42;49
28;42;48
28;44;49
31;44;47
14;42;50
32;46;50
30;46;49
29;41;49
30;45;50
28;46;50
30;46;50
33;47;50
33;47;50
32;47;50
33;47;50
31;46;50
31;46;49
31;44;49
31;46;49
25;42;49
31;44;49
28;42;48
30;42;48
31;42;48
27;44;49
30;44;49
32;45;49
32;45;49
30;44;50
27;41;48
27;32;34
27;32;34
29;32;34
25;33;49
32;42;49
30;43;47
31;42;47
29;43;48
31;44;48
32;45;49
31;46;49
29;45;49
31;45;49
29;45;50
31;44;50
30;43;49
30;44;49
29;43;49
14;43;50
32;45;50
31;46;50
31;44;49
25;47;66
32;59;70
38;63;72
38;64;72
46;63;72
38;64;72
37;62;72
35;61;71
41;64;72
41;63;71
40;62;70
35;63;71
38;61;71
39;61;69
39;64;72
29;58;69
35;59;68
33;57;67
38;57;67
35;56;65
38;59;67
36;60;69
34;57;70
27;78;1499
25;43;50
23;43;50
24;43;49
27;44;51
24;45;51
29;43;49
23;44;51
30;43;51
29;44;52
29;44;51
28;45;52
26;41;51
27;42;49
29;43;52
24;43;49
28;43;52
27;46;52
30;46;53
29;45;51
28;44;52
30;44;52
30;46;52
28;46;51
30;45;52
25;45;52
29;47;53
30;47;52
24;42;49
29;44;51
26;44;52
29;45;52
25;42;52
28;44;52
27;43;52
25;41;51
25;30;33
24;30;33
17;28;37
27;40;58
27;47;60
29;45;52
29;46;53
27;46;53
25;46;51
24;42;52
12;52;72
33;55;69
38;59;72
40;63;73
38;63;72
40;58;71
30;56;68
39;59;70
41;62;71
40;63;71
41;64;71
40;63;71
40;63;70
39;63;70
39;61;69
35;63;70
37;62;71
33;62;70
40;63;70
28;58;70
37;57;68
35;58;68
26;57;69
36;58;69
36;58;66
38;58;68
32;55;68
14;36;50
33;61;71
34;60;71
29;58;69
38;61;72
38;61;72
33;59;70
34;59;71
36;58;70
37;59;69
37;62;73
38;64;71
39;62;72
37;61;72
36;61;69
36;61;69
34;60;70
37;61;70
39;59;69
37;60;69
38;59;70
41;61;71
31;52;66
27;39;43
13;37;65
17;38;54
19;47;53
18;44;54
20;45;53
24;42;55
37;53;61
22;46;53
27;44;51
33;47;53
33;46;51
32;46;52
26;42;50
