MIN;AVG;MAX
3;84;120
13;83;108
40;88;108
58;91;109
43;93;108
61;100;107
44;96;107
53;96;108
48;89;108
61;96;110
43;91;109
20;88;109
47;89;105
49;95;106
61;93;107
44;92;103
52;92;102
46;88;101
34;79;98
12;83;98
49;85;100
33;84;99
48;85;102
57;96;106
22;83;105
47;85;104
38;92;109
15;88;106
57;90;105
38;88;101
55;88;103
