MIN;AVG;MAX
3;59;93
7;53;78
17;62;83
32;63;84
22;62;84
12;62;81
41;63;80
41;64;80
36;63;78
41;63;78
18;61;78
37;64;78
44;63;78
39;64;78
39;63;79
38;62;78
3;58;73
17;55;70
32;62;78
33;58;80
6;61;80
39;60;74
6;62;80
16;62;80
8;58;79
39;61;75
37;61;79
34;62;80
23;60;79
36;62;77
41;63;78
41;64;78
37;63;78
36;64;79
38;63;78
35;64;78
41;63;79
43;63;79
41;64;78
37;63;78
43;63;79
41;63;78
44;63;78
39;63;79
35;63;79
37;63;79
36;64;79
41;64;79
40;64;79
42;63;79
43;63;78
36;64;79
43;63;79
39;63;79
36;63;79
39;64;79
35;64;79
39;64;79
40;63;79
41;63;79
40;63;79
36;63;78
43;64;79
39;62;79
40;64;79
33;63;77
35;63;78
30;60;78
36;62;89
35;63;84
37;62;79
