MIN;AVG;MAX
11;60;76
30;62;76
41;63;77
15;60;77
23;59;75
37;63;76
17;61;76
37;61;72
36;60;71
38;58;72
11;57;72
29;58;72
23;58;71
24;62;76
18;61;76
29;61;77
36;62;79
40;63;84
36;62;84
33;64;84
35;63;84
36;63;85
31;63;83
43;63;83
38;64;84
44;63;84
32;64;84
40;63;84
39;63;84
33;64;84
17;62;84
31;62;77
39;60;78
28;63;79
39;62;76
40;61;77
36;62;77
35;62;77
38;61;74
36;59;70
37;61;76
41;63;76
36;62;75
35;59;74
30;61;76
3;54;74
37;63;79
39;61;80
37;63;82
37;62;82
5;56;80
37;61;74
38;62;75
41;62;75
39;62;74
34;62;74
40;61;74
29;62;74
39;62;76
38;61;74
36;60;72
35;59;76
29;62;75
37;61;75
35;62;76
36;61;76
37;63;76
38;62;75
34;61;75
29;62;75
29;62;73
35;59;74
26;52;72
20;60;75
26;54;74
6;52;75
20;54;75
24;63;81
41;63;80
29;60;81
4;50;80
12;46;73
30;47;55
11;44;55
26;53;73
9;51;84
17;53;82
8;53;80
13;49;60
16;43;55
18;39;54
31;48;55
8;46;55
20;57;74
33;60;73
20;61;77
31;62;80
37;61;75
40;62;78
31;63;77
40;62;75
38;63;76
38;61;74
28;58;72
35;59;72
40;63;76
36;62;76
21;61;77
29;63;79
25;61;78
40;62;76
40;62;77
30;63;77
41;62;77
30;63;76
39;63;77
41;63;77
38;63;77
41;63;78
40;63;77
40;63;77
41;63;77
31;63;77
40;62;77
40;63;77
40;63;77
31;63;76
30;63;76
41;63;78
31;63;78
30;63;78
41;62;76
31;63;77
39;62;77
40;61;76
30;63;75
39;62;75
40;62;73
38;61;73
33;60;71
26;58;74
31;60;70
29;61;75
40;62;75
30;63;74
21;58;76
36;61;77
30;63;81
34;62;83
30;64;81
39;64;83
37;64;82
34;63;83
39;64;83
35;63;83
