MIN;AVG;MAX
5;48;82
16;45;61
14;49;62
32;54;63
8;50;61
30;53;65
32;56;64
36;58;64
29;54;65
33;58;65
35;56;65
33;58;66
31;54;64
30;49;57
28;48;60
32;52;64
33;57;63
30;52;63
31;56;64
34;57;64
33;56;66
34;56;67
26;55;66
28;50;61
28;50;61
30;48;63
24;51;64
23;52;64
33;57;65
32;56;71
32;57;70
36;58;71
35;58;73
36;59;74
26;61;72
35;58;73
23;59;74
32;59;72
34;57;69
31;58;70
33;59;69
35;59;68
27;56;67
35;60;69
29;62;77
37;62;80
41;62;83
30;62;80
35;61;74
35;61;76
36;62;80
37;62;80
35;58;65
35;60;76
37;62;76
33;59;77
23;58;73
31;59;70
19;54;67
26;58;78
28;58;76
32;58;66
32;56;65
34;57;65
35;58;64
35;57;65
33;58;66
37;57;66
7;54;76
13;49;74
19;54;66
20;53;65
33;57;67
31;57;64
24;49;63
30;54;63
36;57;64
35;58;64
31;57;65
34;58;65
36;58;67
34;57;65
22;55;63
30;49;62
31;49;59
29;47;61
29;55;65
29;53;64
36;57;63
29;55;63
33;58;66
34;56;67
26;58;67
30;53;65
30;51;60
29;46;61
31;53;62
30;56;65
29;55;66
26;54;64
34;55;67
27;56;69
35;56;69
36;57;68
33;58;72
35;60;68
34;58;71
35;59;72
31;57;73
37;61;73
34;60;70
35;60;72
37;60;72
36;60;71
35;61;73
27;60;72
38;59;71
26;58;72
34;60;73
34;60;73
35;60;72
35;61;72
35;60;71
37;61;72
36;60;72
37;61;70
26;61;71
27;60;72
16;55;70
31;61;72
34;59;72
36;58;67
32;54;65
33;53;65
30;50;64
34;56;64
25;59;66
32;54;67
7;50;65
21;53;64
5;51;63
16;48;63
17;37;60
4;45;61
18;41;60
18;41;59
8;44;62
24;45;57
10;47;57
18;42;61
17;44;60
6;48;60
13;46;74
30;48;57
31;48;59
30;48;57
29;51;58
22;49;58
28;49;56
35;52;59
34;50;56
23;48;63
34;53;65
32;52;58
30;51;58
33;52;61
33;49;58
18;50;60
30;48;57
31;45;57
32;50;58
33;53;58
23;46;57
27;49;56
32;48;58
34;52;62
35;52;61
32;51;59
29;45;56
27;43;55
30;46;56
24;49;58
30;49;59
30;49;58
22;51;61
30;53;62
34;55;69
38;59;73
35;59;64
35;58;65
35;56;63
34;57;64
35;57;64
36;58;64
34;56;65
35;58;67
36;58;65
35;58;65
36;58;66
22;52;64
36;58;65
35;55;65
34;57;64
36;56;65
35;58;65
37;57;64
37;57;66
36;58;66
32;57;66
36;58;65
32;55;64
34;55;63
25;55;63
36;56;64
25;54;65
24;53;61
21;43;61
7;40;62
11;44;61
22;41;60
31;52;61
12;44;61
8;41;62
16;48;67
16;50;68
17;49;66
18;47;66
6;48;62
10;44;76
25;45;58
32;50;60
21;51;60
31;48;58
30;51;60
31;53;61
30;54;61
30;52;61
30;52;61
29;51;61
29;52;60
28;48;57
31;48;58
26;43;55
29;47;56
30;52;59
30;50;58
26;46;56
30;51;58
31;51;61
30;49;57
31;51;63
30;50;61
27;46;56
26;42;53
27;44;59
31;53;61
25;48;60
30;50;63
33;55;62
33;55;63
30;53;63
32;54;63
32;58;64
34;59;66
32;59;67
33;59;68
34;57;69
30;58;66
34;58;66
31;58;66
33;56;66
34;58;65
35;58;66
35;59;68
30;57;68
33;56;68
28;51;67
7;53;69
30;56;70
25;58;69
31;59;73
35;59;71
33;60;71
36;61;71
26;59;72
25;61;72
24;57;70
34;59;69
30;54;69
31;54;64
28;51;65
31;50;62
30;52;63
30;52;66
28;54;65
