MIN;AVG;MAX
11;59;74
26;61;81
36;61;74
38;62;76
37;61;74
36;61;74
24;60;75
39;60;72
35;60;71
37;60;73
32;58;74
21;56;69
8;54;66
36;55;70
33;59;72
39;60;71
24;58;71
23;56;69
38;54;64
38;61;74
39;61;74
40;60;74
33;58;71
39;59;72
31;60;73
39;61;74
21;60;76
33;60;76
31;60;77
36;59;69
34;61;77
39;62;77
36;59;74
33;60;74
35;58;73
24;57;73
34;58;79
34;63;75
36;62;78
19;59;76
37;61;79
33;62;81
37;62;81
36;63;82
22;59;80
35;60;74
35;62;77
35;61;74
31;61;76
33;56;67
33;58;71
29;58;69
27;60;76
35;62;78
37;62;77
33;59;77
36;61;79
33;62;79
19;60;79
37;58;69
38;59;74
37;58;72
39;58;68
32;57;67
37;56;67
32;58;72
33;59;71
35;58;67
22;54;66
38;58;70
32;56;71
33;59;71
36;58;70
31;58;70
15;58;73
35;59;71
36;60;71
36;57;68
40;56;66
34;59;68
39;56;67
32;56;64
35;54;68
37;59;71
27;57;69
32;57;67
36;56;67
35;58;70
36;58;70
33;58;71
27;58;71
34;59;76
38;61;76
38;62;76
33;60;73
35;61;76
33;63;76
33;57;72
37;59;73
34;59;75
39;61;77
38;62;74
6;53;72
33;55;68
36;56;70
33;55;70
34;54;69
32;51;69
6;54;65
30;49;67
33;57;68
8;55;70
34;57;67
26;56;66
29;54;68
32;56;69
26;53;65
28;53;69
32;56;68
25;57;69
3;50;66
31;56;69
31;53;65
17;55;70
31;58;71
37;60;80
35;59;71
36;60;73
37;60;72
36;56;67
36;57;70
21;54;68
34;57;67
35;58;69
35;59;69
21;60;73
32;59;72
37;60;74
36;60;75
37;61;75
34;60;75
34;59;74
19;56;72
32;60;74
33;58;70
37;58;67
34;60;70
35;57;70
36;59;67
32;55;67
26;56;65
33;56;68
37;58;69
36;60;70
30;54;68
34;60;72
36;58;73
35;59;74
27;59;73
18;57;75
37;58;68
36;54;69
31;53;67
36;54;64
19;52;65
28;51;60
27;51;63
34;54;65
22;53;65
35;53;60
32;55;66
33;56;66
30;57;67
28;56;66
33;56;66
16;54;67
27;56;68
32;57;66
33;59;72
36;59;69
36;59;69
36;57;68
27;57;65
35;55;66
32;54;63
36;55;65
22;52;64
34;53;65
37;57;68
36;59;69
34;56;69
23;54;64
20;50;62
34;52;65
37;58;70
35;58;68
35;56;68
34;58;68
35;57;68
37;59;69
34;59;69
27;56;68
25;54;65
25;56;68
35;59;70
36;59;69
31;56;68
35;59;69
32;58;71
33;59;70
33;59;71
19;56;69
37;56;65
31;56;74
36;60;71
31;60;72
34;59;72
26;59;70
31;54;71
