MIN;AVG;MAX
9;46;52
36;47;52
37;48;51
15;45;51
38;49;51
35;45;50
28;45;51
35;48;52
36;49;52
37;48;51
36;48;51
39;48;51
20;43;50
21;43;51
36;48;51
36;47;51
34;47;51
13;46;56
37;51;57
10;42;55
15;44;54
27;44;51
19;48;54
38;51;54
37;48;54
36;48;51
35;49;52
35;49;52
25;48;51
22;49;54
35;51;55
37;49;51
36;48;51
34;49;52
37;49;51
33;49;51
22;48;54
38;51;54
36;50;54
34;49;51
34;49;52
36;49;51
22;48;54
35;49;54
38;48;54
33;47;51
37;49;51
36;48;52
33;48;51
22;50;54
35;51;55
34;47;51
34;47;51
37;49;51
31;46;51
34;48;52
28;49;52
35;49;53
36;49;52
37;49;52
37;49;52
34;49;52
35;50;52
33;49;52
34;47;52
28;46;51
33;47;52
29;46;52
33;47;52
37;49;52
36;48;52
35;48;52
37;50;52
16;45;52
38;50;54
35;51;54
38;51;54
34;49;54
36;51;54
36;50;54
34;51;54
37;50;54
35;49;54
31;48;54
33;46;53
5;41;53
29;42;47
28;42;49
27;40;46
17;36;47
7;26;45
14;43;47
16;34;46
20;38;45
3;38;46
18;38;46
7;38;47
4;39;47
5;34;46
14;35;47
4;37;46
16;31;48
16;35;47
18;42;48
15;35;48
16;27;46
19;40;48
17;39;48
16;36;48
17;40;48
16;40;48
16;38;48
16;37;48
16;39;48
16;39;48
15;35;48
15;40;48
16;35;47
16;34;47
14;39;47
19;41;48
16;38;47
14;36;47
17;39;47
17;40;48
16;41;48
14;40;47
14;42;48
14;41;48
16;41;48
17;41;48
17;41;47
17;40;48
17;40;48
15;41;48
17;40;48
16;41;48
16;41;48
15;40;48
17;40;47
16;41;48
17;40;48
16;38;47
13;35;45
16;38;48
16;34;47
17;37;46
16;36;47
6;37;47
29;43;47
17;37;47
18;39;47
17;31;46
16;35;46
15;37;46
26;41;46
27;40;46
3;38;47
5;33;46
6;27;44
15;29;46
12;34;48
14;29;46
18;30;45
21;44;51
19;41;53
16;42;48
17;42;48
16;40;48
16;40;47
20;42;48
17;40;48
17;43;48
20;44;48
14;42;52
37;49;52
33;48;51
31;47;50
36;48;51
30;48;51
32;48;51
30;45;51
36;48;51
36;49;51
36;48;51
37;48;51
32;47;51
28;45;51
35;46;51
35;47;51
34;48;51
35;48;51
36;47;51
25;45;51
27;46;51
31;45;51
31;45;51
33;42;48
30;43;51
8;43;50
8;40;48
14;41;48
18;41;48
29;41;47
12;23;45
16;39;47
18;31;46
27;35;38
26;34;38
25;34;38
30;39;47
28;42;48
27;42;47
29;42;47
10;36;47
10;18;27
18;26;29
20;28;29
21;27;29
6;39;67
3;53;67
9;59;69
8;46;68
9;10;11
9;10;11
9;10;11
9;10;11
8;10;10
7;9;10
9;10;10
8;10;11
8;10;10
9;10;11
3;52;69
10;56;69
11;13;14
11;13;14
11;13;14
10;13;14
3;11;14
7;35;66
7;7;8
7;7;8
4;7;9
3;44;62
8;30;63
8;9;10
8;9;10
8;9;10
3;9;13
9;45;65
9;11;12
10;11;11
6;11;12
10;11;12
9;11;12
9;11;12
10;11;12
10;11;12
10;11;12
9;11;12
10;11;12
8;10;12
3;9;11
7;60;68
17;57;67
11;30;68
11;13;14
9;12;14
3;44;67
11;25;61
12;15;16
3;52;64
11;41;69
3;14;16
9;46;62
9;11;11
9;10;11
9;10;11
9;10;11
9;11;11
10;11;11
10;11;11
9;10;11
9;11;12
9;10;11
9;11;11
9;10;11
10;11;11
9;10;11
10;11;11
9;11;12
9;11;11
9;11;11
9;11;11
9;11;11
9;11;11
3;10;11
8;42;67
9;11;12
11;12;13
10;12;13
10;12;13
3;10;12
9;44;68
9;10;11
9;10;11
9;10;11
9;10;11
10;10;11
9;10;11
9;10;11
9;10;11
9;10;11
9;10;11
9;11;11
10;11;11
10;11;11
9;11;11
10;11;11
9;10;11
9;10;11
9;10;11
9;10;11
9;11;11
9;10;11
9;10;11
9;10;11
9;10;11
9;11;11
9;10;11
9;10;11
10;10;11
9;10;11
9;11;11
9;10;11
9;10;11
10;11;11
9;11;11
9;11;11
9;11;11
10;11;11
9;11;11
9;10;11
9;10;11
9;10;11
9;10;11
9;11;11
9;10;11
9;11;11
9;10;11
9;11;11
9;10;11
9;10;11
9;10;11
9;11;11
9;10;11
9;10;11
9;10;11
9;10;11
10;10;11
3;14;50
5;46;66
5;5;5
5;5;5
5;5;5
5;5;5
5;5;5
5;5;6
5;5;5
5;5;5
5;5;5
5;5;5
5;5;6
5;5;5
5;5;5
5;5;5
5;5;5
3;5;5
7;42;65
10;12;13
3;11;13
8;41;68
9;10;11
9;10;11
3;9;11
18;51;67
10;12;14
11;12;14
11;12;13
11;12;13
11;12;13
11;12;13
10;12;13
11;12;13
10;12;13
10;12;13
11;12;13
11;12;13
11;12;13
11;12;13
11;12;13
10;12;13
11;12;13
10;12;13
10;37;50
21;43;50
31;48;52
35;49;52
36;48;51
34;47;51
35;48;50
36;49;51
34;49;51
37;47;51
35;46;50
33;48;51
34;44;51
30;44;51
33;48;51
28;44;50
34;46;51
31;46;51
29;45;51
17;42;51
29;41;47
27;40;46
28;41;44
30;42;47
31;42;47
28;41;46
31;42;46
28;39;47
28;40;44
25;42;47
13;42;47
28;43;48
17;36;47
26;37;47
18;42;48
30;43;47
17;38;47
20;34;46
17;34;37
8;41;48
17;46;50
33;48;50
32;45;50
27;43;50
33;46;51
31;47;50
29;48;50
33;48;50
32;47;50
21;43;50
9;31;48
16;43;50
16;39;49
23;45;50
3;40;49
30;47;49
27;44;49
30;44;49
28;43;49
28;43;48
28;42;48
3;40;49
3;43;53
3;41;47
18;44;49
30;43;48
32;43;48
29;43;48
29;43;49
3;39;48
29;44;49
31;45;48
32;46;49
3;40;49
22;42;48
31;45;48
32;46;48
32;46;49
31;44;47
31;45;47
3;41;49
18;42;48
33;47;49
33;46;49
31;46;48
32;46;49
30;46;48
32;45;48
31;44;48
31;46;49
30;45;48
31;45;49
32;45;49
32;45;48
32;46;49
31;46;48
31;47;49
32;46;48
32;46;49
30;45;48
30;45;49
30;45;49
30;43;49
42;46;49
31;44;49
30;46;49
30;45;48
30;46;49
23;41;48
21;40;48
16;38;48
19;33;44
17;32;36
26;44;47
3;37;48
27;44;49
27;45;49
26;44;48
30;43;48
6;42;49
31;45;49
24;42;48
16;38;48
19;40;45
9;29;38
9;34;45
30;42;45
28;41;45
28;41;45
27;41;45
28;41;45
15;40;48
31;45;49
30;45;48
3;39;47
13;43;48
16;42;48
22;42;48
19;44;49
31;45;49
21;42;48
3;41;47
26;44;49
18;44;49
29;44;48
18;39;49
27;41;45
25;41;45
28;43;45
29;42;45
27;43;45
21;40;45
29;39;43
29;41;43
15;40;45
25;41;45
28;42;45
27;42;45
30;42;45
29;42;45
25;43;45
28;41;45
19;41;43
30;40;44
29;40;44
28;41;45
29;42;45
27;42;45
30;41;45
29;41;45
27;41;45
30;41;44
27;42;45
28;42;45
30;42;45
30;43;45
29;42;45
29;41;50
34;44;49
27;40;43
29;40;42
29;40;43
28;40;43
36;40;43
27;39;43
29;39;42
29;39;43
29;41;43
28;40;43
27;40;43
27;40;43
29;40;43
29;40;43
27;40;44
30;42;45
28;41;45
28;40;43
27;40;43
27;41;44
29;42;45
28;41;45
27;39;43
30;41;44
29;40;45
27;41;44
30;41;44
30;42;45
22;40;45
28;41;45
29;43;45
31;43;45
30;43;45
26;41;45
27;40;45
28;42;44
29;41;44
30;43;45
30;43;45
29;43;45
31;42;45
30;43;45
29;42;45
26;42;45
30;42;45
30;43;45
30;42;45
30;41;45
29;42;45
19;41;45
7;34;41
16;39;44
29;42;45
29;42;45
24;41;45
30;43;45
30;42;45
29;42;45
31;43;45
30;43;45
30;43;46
30;41;45
29;41;45
30;41;44
30;42;45
31;43;45
29;43;45
29;43;46
30;43;45
30;42;45
30;43;45
31;43;45
29;43;45
31;43;46
31;43;45
30;43;45
30;43;46
30;43;45
30;43;45
30;43;46
30;43;45
29;43;46
30;43;45
29;43;45
28;42;46
29;43;45
28;43;46
29;42;45
28;43;45
30;43;45
30;44;45
29;42;45
30;43;45
31;44;46
29;42;45
28;43;45
29;43;45
31;43;46
28;42;45
28;43;45
27;41;45
16;40;45
25;43;48
16;42;49
16;42;49
17;43;49
28;43;49
27;41;48
18;41;47
25;40;46
29;41;46
27;42;47
28;41;47
31;43;47
29;42;47
29;43;46
29;42;46
18;44;50
36;45;50
32;42;48
35;45;50
16;43;50
25;38;42
25;39;44
26;37;43
26;39;42
27;39;43
17;38;44
26;40;44
28;40;44
27;39;44
27;40;44
26;40;44
25;39;43
27;39;43
27;40;44
27;39;44
24;38;43
28;38;42
28;39;43
26;39;44
26;39;43
28;39;43
27;40;44
26;39;44
28;40;43
26;40;44
26;40;44
16;35;42
27;38;42
25;37;43
27;39;43
28;39;43
14;37;43
25;39;43
26;39;44
27;41;44
28;40;43
25;37;44
26;39;43
27;39;44
27;41;44
27;40;44
28;41;44
27;39;43
26;38;44
24;39;44
27;40;44
22;35;44
27;37;45
21;36;45
28;40;44
27;40;44
27;40;44
25;39;44
28;39;44
16;37;44
27;40;44
29;41;44
28;41;44
27;40;44
26;39;44
24;39;44
3;39;44
25;41;44
26;41;44
27;40;44
25;40;44
25;40;45
29;41;44
26;41;45
22;40;44
28;39;44
29;41;47
30;42;46
28;41;46
29;41;45
26;41;46
28;43;46
29;43;47
27;39;43
26;40;44
15;40;45
26;42;47
30;42;46
27;43;46
25;42;46
31;44;47
28;44;47
29;43;46
21;42;46
31;42;47
29;44;47
26;41;47
28;41;47
27;40;46
4;42;51
34;48;52
33;45;51
27;45;50
34;46;50
33;45;50
31;45;50
17;43;48
35;47;51
32;47;50
32;46;49
33;45;49
35;46;49
33;46;49
33;47;49
33;47;50
32;47;49
33;46;49
35;47;50
32;47;49
36;47;49
32;47;49
35;45;49
31;45;49
36;47;49
32;44;49
19;44;50
32;47;51
36;47;51
31;46;49
33;46;49
35;46;49
34;47;49
35;47;49
36;47;49
30;47;49
32;47;50
36;47;49
33;47;49
32;47;50
34;45;49
36;47;49
33;47;49
31;47;49
36;47;49
34;47;49
32;47;49
35;47;49
33;47;49
34;47;49
33;47;50
34;46;49
37;47;49
34;47;49
34;48;49
36;47;49
36;47;49
35;47;49
36;46;49
32;46;49
28;45;49
31;46;50
33;47;49
36;48;50
33;48;50
33;47;50
34;48;49
34;47;49
33;46;50
36;46;49
20;43;49
34;46;48
33;45;49
26;45;49
35;43;47
24;42;47
18;43;48
30;45;51
35;47;51
32;45;49
22;41;49
30;44;48
30;41;47
16;41;46
31;44;49
29;41;49
8;40;49
29;42;47
17;40;47
18;40;47
11;39;46
17;36;48
20;36;48
18;29;47
18;24;26
19;25;26
19;24;26
19;24;26
12;39;48
20;41;48
19;25;26
19;24;26
18;24;26
18;24;26
19;24;26
20;24;26
19;25;26
18;24;26
5;22;26
3;40;48
23;44;48
30;45;48
30;45;48
18;40;48
26;44;48
30;44;48
32;45;48
30;44;48
31;44;48
12;41;48
20;41;48
11;39;46
20;44;48
16;45;49
27;40;48
30;40;47
29;44;48
13;40;49
12;34;48
20;36;47
30;45;48
30;41;48
27;41;48
24;66;76
47;67;75
44;64;72
37;62;72
39;58;71
41;63;72
41;65;72
8;53;65
36;54;65
