MIN;AVG;MAX
9;46;52
36;47;52
37;48;51
15;45;51
38;49;51
35;45;50
28;45;51
35;48;52
36;49;52
37;48;51
36;48;51
39;48;51
20;43;50
21;43;51
36;48;51
36;47;51
34;47;51
13;46;56
37;51;57
10;42;55
15;44;54
27;44;51
19;48;54
38;51;54
37;48;54
36;48;51
35;49;52
35;49;52
25;48;51
22;49;54
35;51;55
37;49;51
36;48;51
34;49;52
37;49;51
33;49;51
22;48;54
38;51;54
36;50;54
34;49;51
34;49;52
36;49;51
22;48;54
35;49;54
38;48;54
33;47;51
37;49;51
36;48;52
33;48;51
22;50;54
35;51;55
34;47;51
34;47;51
37;49;51
31;46;51
34;48;52
28;49;52
35;49;53
36;49;52
37;49;52
37;49;52
34;49;52
35;50;52
33;49;52
34;47;52
28;46;51
33;47;52
29;46;52
33;47;52
37;49;52
36;48;52
35;48;52
37;50;52
16;45;52
38;50;54
35;51;54
38;51;54
34;49;54
36;51;54
36;50;54
34;51;54
37;50;54
35;49;54
31;48;54
33;46;53
5;41;53
29;42;47
28;42;49
27;40;46
17;36;47
7;26;45
14;43;47
16;34;46
20;38;45
3;38;46
18;38;46
7;38;47
4;39;47
5;34;46
14;35;47
4;37;46
16;31;48
16;35;47
18;42;48
15;35;48
16;27;46
19;40;48
17;39;48
16;36;48
17;40;48
16;40;48
16;38;48
16;37;48
16;39;48
16;39;48
15;35;48
15;40;48
16;35;47
16;34;47
14;39;47
19;41;48
16;38;47
14;36;47
17;39;47
17;40;48
16;41;48
14;40;47
14;42;48
14;41;48
16;41;48
17;41;48
17;41;47
17;40;48
17;40;48
15;41;48
17;40;48
16;41;48
16;41;48
15;40;48
17;40;47
16;41;48
17;40;48
16;38;47
13;35;45
16;38;48
16;34;47
17;37;46
16;36;47
6;37;47
29;43;47
17;37;47
18;39;47
17;31;46
16;35;46
15;37;46
26;41;46
27;40;46
3;38;47
5;33;46
6;27;44
15;29;46
12;34;48
14;29;46
18;30;45
21;44;51
19;41;53
16;42;48
17;42;48
16;40;48
16;40;47
20;42;48
17;40;48
17;43;48
20;44;48
14;42;52
37;49;52
33;48;51
31;47;50
36;48;51
30;48;51
32;48;51
30;45;51
36;48;51
36;49;51
36;48;51
37;48;51
32;47;51
28;45;51
35;46;51
35;47;51
34;48;51
35;48;51
36;47;51
25;45;51
27;46;51
31;45;51
31;45;51
33;42;48
30;43;51
8;43;50
8;40;48
14;41;48
18;41;48
29;41;47
12;23;45
16;39;47
18;31;46
27;35;38
26;34;38
25;34;38
30;39;47
28;42;48
27;42;47
29;42;47
10;36;47
10;18;27
18;26;29
20;28;29
21;27;29
6;39;67
3;53;67
9;59;69
8;46;68
9;10;11
9;10;11
9;10;11
9;10;11
8;10;10
7;9;10
9;10;10
8;10;11
8;10;10
9;10;11
3;52;69
10;56;69
11;13;14
11;13;14
11;13;14
10;13;14
3;11;14
7;35;66
7;7;8
7;7;8
4;7;9
3;44;62
8;30;63
8;9;10
8;9;10
8;9;10
3;9;13
9;45;65
9;11;12
10;11;11
6;11;12
10;11;12
9;11;12
9;11;12
10;11;12
10;11;12
10;11;12
9;11;12
10;11;12
8;10;12
3;9;11
7;60;68
17;57;67
11;30;68
11;13;14
9;12;14
3;44;67
11;25;61
12;15;16
3;52;64
11;41;69
3;14;16
9;46;62
9;11;11
9;10;11
9;10;11
9;10;11
9;11;11
10;11;11
10;11;11
9;10;11
9;11;12
9;10;11
9;11;11
9;10;11
10;11;11
9;10;11
10;11;11
9;11;12
9;11;11
9;11;11
9;11;11
9;11;11
9;11;11
3;10;11
8;42;67
9;11;12
11;12;13
10;12;13
10;12;13
3;10;12
9;44;68
9;10;11
9;10;11
9;10;11
9;10;11
10;10;11
9;10;11
9;10;11
9;10;11
9;10;11
9;10;11
9;11;11
10;11;11
10;11;11
9;11;11
10;11;11
9;10;11
9;10;11
9;10;11
9;10;11
9;11;11
9;10;11
9;10;11
9;10;11
9;10;11
9;11;11
9;10;11
9;10;11
10;10;11
9;10;11
9;11;11
9;10;11
9;10;11
10;11;11
9;11;11
9;11;11
9;11;11
10;11;11
9;11;11
9;10;11
9;10;11
9;10;11
9;10;11
9;11;11
9;10;11
9;11;11
9;10;11
9;11;11
9;10;11
9;10;11
9;10;11
9;11;11
9;10;11
9;10;11
9;10;11
9;10;11
10;10;11
3;14;50
5;46;66
5;5;5
5;5;5
5;5;5
5;5;5
5;5;5
5;5;6
5;5;5
5;5;5
5;5;5
5;5;5
5;5;6
5;5;5
5;5;5
5;5;5
5;5;5
3;5;5
7;42;65
10;12;13
3;11;13
8;41;68
9;10;11
9;10;11
3;9;11
18;51;67
10;12;14
11;12;14
11;12;13
11;12;13
11;12;13
11;12;13
10;12;13
11;12;13
10;12;13
10;12;13
11;12;13
11;12;13
11;12;13
11;12;13
11;12;13
10;12;13
11;12;13
10;12;13
10;37;50
21;43;50
