MIN;AVG;MAX
8;60;75
11;53;71
18;62;75
40;64;74
19;60;73
35;57;70
44;59;72
11;53;69
31;56;71
33;60;71
37;61;73
14;62;74
38;62;76
29;61;74
38;63;76
40;64;77
39;67;77
40;66;78
39;62;76
3;59;79
3;41;62
16;48;60
18;52;61
15;44;60
18;44;58
19;48;60
31;50;59
35;50;58
33;50;57
34;52;61
31;52;61
18;48;60
20;48;59
17;33;59
20;49;59
35;49;58
34;52;60
35;52;60
37;51;58
27;51;59
40;52;61
35;52;61
33;50;61
35;52;61
33;51;60
34;50;59
29;52;59
32;53;61
34;52;61
35;52;62
32;52;61
36;54;62
38;53;62
33;53;61
32;49;59
35;51;60
36;53;61
37;52;60
37;50;59
34;50;61
31;52;61
28;50;60
32;54;59
32;49;64
41;62;68
37;60;73
35;54;59
34;53;62
34;52;60
29;53;67
36;58;65
41;58;66
32;51;63
28;48;60
40;58;64
41;59;67
38;60;68
40;61;71
29;52;61
31;51;61
30;53;61
38;53;62
36;52;61
37;51;59
26;52;61
37;56;66
39;59;66
41;57;67
41;62;68
38;60;68
42;61;68
41;61;66
40;60;65
31;58;67
40;60;66
41;58;65
40;59;65
41;59;67
41;60;66
42;61;66
40;58;65
35;56;66
41;61;67
41;61;66
43;62;66
42;61;68
41;60;66
38;61;67
39;58;64
41;60;67
39;56;66
35;55;62
29;55;63
33;54;65
10;58;66
40;59;67
41;58;65
29;58;65
31;59;66
40;60;66
39;62;67
41;61;65
42;60;66
26;60;66
35;55;62
39;55;62
36;58;66
37;59;66
41;60;67
42;60;66
42;61;66
38;61;66
42;62;68
34;57;65
33;57;66
40;59;65
37;59;64
41;60;66
41;60;66
42;60;66
42;60;65
30;58;67
42;61;68
41;61;67
41;61;66
29;59;66
19;49;65
18;56;66
40;59;65
20;56;65
20;59;65
22;56;67
23;55;66
21;55;67
40;59;66
41;57;65
40;56;65
38;57;64
37;58;66
22;53;67
22;57;66
21;47;65
14;49;65
23;58;67
22;51;63
36;59;65
10;37;59
7;24;54
18;52;59
18;50;61
37;58;67
39;57;64
20;55;66
9;34;63
3;43;66
16;47;58
42;57;64
37;56;65
37;58;66
39;58;67
23;55;63
18;52;63
22;48;65
14;50;66
21;55;67
41;60;67
22;49;66
42;59;66
21;49;66
8;52;65
11;47;65
21;57;67
19;51;66
21;57;65
17;49;65
15;56;65
17;41;64
17;56;66
23;55;65
19;52;66
18;41;64
20;54;65
13;46;66
9;54;64
9;52;67
13;54;66
40;60;67
9;56;67
21;59;67
40;61;67
41;59;65
39;56;66
8;54;66
11;55;66
40;60;66
17;55;67
18;55;66
17;53;65
41;59;65
40;58;66
36;55;65
34;56;65
39;59;66
40;59;66
36;53;63
32;52;65
15;43;64
19;49;65
17;53;65
