MIN;AVG;MAX
7;58;71
36;61;73
38;61;73
3;57;71
28;59;71
36;60;71
33;61;74
28;59;71
36;61;78
40;63;81
35;61;74
40;63;73
40;62;73
37;62;73
33;61;74
34;61;72
21;49;74
35;47;51
33;46;49
32;46;49
35;47;49
35;48;50
34;48;50
35;47;49
34;47;49
35;48;50
34;48;50
33;48;50
35;48;49
34;47;49
3;42;47
17;41;48
24;44;48
34;46;48
32;46;49
34;46;48
33;45;48
32;45;48
34;46;48
33;46;48
34;46;49
34;46;49
32;46;49
34;46;48
34;46;49
33;45;49
29;43;48
26;47;51
35;48;51
40;49;51
35;48;51
39;49;51
37;49;51
36;47;51
40;49;51
36;49;51
37;49;51
42;49;51
37;47;51
32;45;51
32;43;50
33;45;51
18;42;51
15;38;48
3;35;47
13;30;46
16;32;47
16;42;47
17;39;47
18;38;47
15;38;47
15;28;47
14;29;37
8;23;43
16;38;48
30;44;47
13;30;47
16;39;47
30;45;47
19;42;47
14;36;47
16;39;48
28;41;48
28;41;47
28;43;48
17;43;48
30;45;48
31;44;48
18;30;46
14;37;47
19;44;48
15;36;48
31;45;48
17;45;48
32;46;48
29;45;48
33;46;48
20;43;48
31;45;48
31;45;48
21;45;48
28;45;48
30;45;48
32;46;48
21;45;48
29;44;48
29;45;48
9;43;48
29;45;48
29;46;48
31;45;48
19;45;48
29;46;48
31;45;48
21;45;48
31;45;48
9;36;47
28;41;46
20;42;47
28;42;46
28;42;47
25;42;47
16;41;47
31;42;47
28;44;47
31;43;47
28;42;44
14;39;46
3;28;43
19;27;30
22;28;29
16;27;30
16;28;29
22;28;29
14;26;29
11;27;30
20;28;31
22;28;30
7;27;31
18;27;31
20;29;50
23;29;32
21;28;31
14;26;31
24;29;31
26;30;31
25;30;31
25;30;31
23;29;31
23;30;31
26;30;31
22;29;31
24;28;30
26;29;31
25;30;31
25;30;31
24;28;30
23;29;31
26;30;31
26;30;31
25;29;31
25;29;31
22;30;31
26;30;31
23;28;31
20;29;31
17;27;31
23;28;31
24;29;31
22;30;31
23;30;31
25;30;31
25;29;31
24;29;31
22;28;31
19;28;31
22;28;31
25;28;30
24;29;31
23;28;30
25;29;31
24;28;30
22;29;30
25;30;31
21;29;31
25;29;31
24;30;31
24;29;31
24;29;31
24;29;31
26;29;31
25;29;31
22;28;31
17;30;31
25;30;31
23;29;31
22;29;31
26;29;31
25;29;31
25;29;31
23;30;31
23;30;31
24;29;31
25;30;31
26;30;31
25;30;31
24;30;31
24;30;31
25;30;31
24;29;31
22;29;31
25;30;31
25;30;31
23;30;31
23;30;31
25;29;31
25;29;31
26;30;31
16;27;30
25;28;30
22;29;31
23;29;31
24;29;31
25;29;31
25;30;31
25;30;31
23;29;31
25;30;31
23;29;31
23;30;31
26;30;31
26;30;31
25;30;31
24;29;31
23;29;31
22;29;31
24;30;31
25;30;31
25;29;31
26;30;31
26;29;31
23;29;31
25;29;30
23;28;30
17;27;31
23;29;31
25;29;31
26;30;31
20;29;31
26;30;31
25;30;31
25;30;31
24;30;31
23;30;31
26;30;31
25;30;31
25;30;31
23;30;31
24;30;31
26;30;31
25;30;31
26;30;31
23;29;31
25;30;31
23;30;31
25;29;31
23;29;31
25;30;31
26;30;30
26;29;31
17;27;31
23;29;31
27;30;31
27;30;31
24;30;31
23;30;31
23;30;31
23;30;31
25;30;31
25;30;31
25;30;31
25;30;31
24;30;31
25;30;31
26;30;31
23;29;31
23;30;31
25;30;31
25;30;31
25;30;31
24;29;31
22;29;31
23;30;31
23;30;31
26;30;31
23;29;31
17;28;31
22;29;31
24;29;31
22;29;31
25;29;31
23;29;31
25;29;31
23;29;31
23;29;31
23;29;31
23;29;31
26;30;31
24;30;31
26;30;31
24;30;31
22;30;31
23;28;31
17;27;31
21;28;31
21;27;31
25;29;31
24;29;31
25;30;31
3;26;31
6;35;53
35;46;53
23;45;54
39;50;55
32;51;56
19;48;56
37;48;52
28;45;51
35;48;52
37;48;51
34;48;51
37;46;50
37;47;50
36;47;50
37;48;50
37;48;50
36;47;50
35;46;50
31;44;50
34;44;50
34;46;50
36;47;50
34;47;50
37;47;50
37;48;50
34;47;50
38;47;50
37;47;50
38;48;50
38;48;50
37;48;50
37;48;51
36;48;50
36;48;50
38;48;51
32;46;50
38;49;52
34;48;51
35;47;50
36;48;51
38;47;51
37;48;51
38;48;51
35;48;51
37;48;51
