MIN;AVG;MAX
12;71;86
41;74;87
38;74;86
49;76;88
30;60;83
34;49;54
3;49;84
7;65;78
22;66;74
14;51;78
34;47;50
45;49;51
45;49;51
45;65;78
32;70;79
48;69;78
46;70;77
44;65;73
37;65;72
47;70;77
27;62;67
38;58;67
40;62;67
38;63;68
19;55;69
8;57;68
18;61;68
17;50;67
13;50;67
17;55;68
19;58;68
19;62;69
16;41;62
15;49;68
17;54;67
16;54;68
8;47;68
14;51;66
14;37;46
10;36;45
7;22;43
18;61;67
41;63;68
15;60;67
16;55;67
10;56;66
42;61;66
40;58;66
37;58;66
29;56;65
34;52;62
37;52;61
37;53;61
36;53;62
34;60;66
36;60;66
41;61;66
15;49;65
16;46;65
14;47;63
18;59;66
15;51;64
38;58;66
16;54;66
34;52;59
35;51;60
37;52;60
40;61;66
42;61;66
42;62;66
14;59;66
17;46;64
15;47;66
18;55;67
17;59;66
18;53;67
3;52;66
13;39;69
18;53;70
14;54;72
22;54;66
38;54;63
40;54;64
41;55;61
39;57;67
43;62;70
41;61;68
42;60;68
42;58;68
43;65;74
42;66;73
19;67;76
47;70;77
46;70;76
44;71;76
48;71;78
44;67;76
48;71;77
48;71;76
46;71;76
48;70;76
45;70;75
46;69;76
45;68;75
46;68;76
37;59;70
21;63;73
17;57;64
17;59;65
34;60;67
40;63;67
20;60;74
